review,rating
saw minimovie first aired loved itit kinda funny see far people go moneyits also funny see much boyfriend whipped whipped enough kill think cast great especially character kristinwithout smooth talkingand deceptive looks movie would samebr br never use watch usa one stationsbr br,1
good thing movie shot goldie hawn standing little french cut bikini panties struggling keep dozen depraved women removing skimpy little cotton top giggled cooed ooooof loins rival nina hartley movie came fourteen shot nearly killed id forgotten tucked away naughty roladex mind seeing day tv actually blurred midsection scene good grief reminding smokin hottie woman goldie hawn 80s kurt russell must fun life,0
stunning cinematography thread kafkaesque absurdity movie simple yet fascinating opening scene movie plays much like dream think may people either hate love characters drawn superficially story slight perhaps little pointless failings movie conscious choices film works isnt trying work history rather deconstruction 1940s war movies br br would trouble arguing much real substance movie movie cinematic wonder completely swept away one beautifully filmed movies ever wild imagination style completely understand people would hate give 910,1
pretty good things considered must anyone perplexed opposite sex ie us trailer doesnt give away plot good reasonbr br premise absurd nice see doesnt take seriously like someone bbc childrens department decided make film adults thats bad thing imobr br 710,1
brilliant documentary follows life herge creating tintin based around series interviews conducted 1971 covers every thing early life nazi collaboration final moments lifebr br brilliantly edited cinematic fast paced enough get boring film give new appreciation work hergebr br film makers make film another documentary using latest state art technology change putting good usebr br recently documentaries making cinemas one amongst best,1
following littleknown 1998 british film made budget 8000 running time 70 minutes watching youd never expect director go make hollywood become one acclaimed celebrated directors 21st century well everybody start somewhere supposebr br director following probably already know englishman christopher nolan directly following would go direct criticallyacclaimed independent film memento years later would hired warner bros direct new batman series brought acclaim forth point everybody start somewhere even astounding debut christopher nolan introduces world 1998 followingbr br watching couldnt help draw resemblances another directorial debut avantgarde auteur david lynchs eraserhead following surrealist psychological horror film sense similarities noticeable notable shot grainy blackandwhite atmosphere makes unique hard describe words loosely resembles smoky atmosphere youd find film noirs old hence said following contemporary film noir neonoir overall amalgamation psychological thriller story appropriate two genresbr br main character nameless movies title stems early obsessivecompulsive trait possessed randomly picking people street following sometimes even hours end one stalking expeditions main character becomes noticed one people following confronted turns confronter man willing befriend narrator introduces name cobb hes petty burglar invites narrator follow burglariesbr br main character becomes swept cobbs world becomes embroiled crime passion violence gets intimate cobb following much character study instead film follows tumultuous relationship two main characters devastating ramifications narrator nolan succeeds making film resemble film noir emulates respective atmosphere wellbr br thriller following taut atmospheric however film general somewhat disappointment one could definitely call underwhelming entire film shot nonchronological nonlinear fashion makes story filmexperience unique extent style done many times almost commonplace technique story unique extentbr br however following ultimately underwhelming entire film disappointingly unspectacular story calls action suspense thrills becomes embroiled storyline instead focuses creating intricate story following succeed without elements film noir doesnt quite work got sense emptiness isnt enormous still noticeable nonetheless furthermore films shocking revelation end almost mandatory convention film noirs one makes us feel cheated unpredictable comes nowhere relation story disappointing essentially makes preceding scenes entire film seem like enormous waste timebr br positives far outweigh negatives end following turns flawed satisfying film yes everybody start somewhere christopher nolan following fine manner quiet meek fine manner astounding movie isnt quite worthy accolades director would go receive following decade still good film nonetheless singling following find wellmade taut atmospheric thriller one lacks noticeable nuance innovative style still manages grip audiences nonetheless,1
like characters show teen 70s producers really nailed whole zeitgeist suburban teenager 70s 70s fashions cars home furnishings foods fads authentic showbr br show boasts talented ensemble cast mesh together well camera really like unique psychedelicstyle film sequences show camera tricks like cuttingedge film sequences really help convey campy hipness characterized 70s erabr br overall funny sitcom one thing bothers show overreliance cruel humor generate laughs way think show tries much like married children married children great sitcom right tacky creators 70s show keep trying imitate br br recommend 70s show mainly due nostalgia factor could even better show though writers relied witty dialog rather bawdy tasteless jokes pranks,1
im old know care exactly difference rap hiphop canadian likely ive never actually seen mtv im certainbr br thought film funny saw bright little satire hiphop culture pervasive days difficult keep hearing could say bagpipe music got jokes least think sure derived spinal tap lots targets could stand tap treatment carpenters theyre sacred,1
well ive seen buster keatons film debut fatty arbuckles butcher boy anddespite crude way everything seems happen almost logical reasoni found plenty laugh like buster orders molasses butcher boy fatty fatty makes buster come back pay buster says put bucket molasses fatty dumps molasses busters hat takes money buster takes hat back head gets stuck fatty attempts remove molasses fall floor busters feet stuck floor probably didnt read funny screen hilarious slapstick involving flour thrown later sequence takes place fattys girlfriends boarding school fatty dressed drag buster helping fattys rival also drag like said many scenes dont make lick sense visuals especially involving arbuckle keaton laugh inducing even today recommended viewing keaton completists,1
misfortune see truly awful filmbr br think scene magnolia end slow pan woman remove pan add breathing unshaven men mix entire 2 half hours humanity wasbr br inspector true dolt even dolt dim witted slow moving simpleton ever solved crime beyond mebr br obligatory sex scenes awful gratitiousbr br eventual villain piece raped killed 11 year old girl signposted early surprise unless similarly dimwittedbr br uninspiring camera workbr br director saying audience provide interpretation proceedings assume also meant provide dialogue bugger adding boredom level inventive camera work static shots totally stripping away obvious beauty landscape film shot plotbr br truly awfulbr br 0 10,0
noteworthy mine third review film whereas patton lust glory producer frank mccarthys earlier biography controversial american general second world war date attracted nearly hundred comments like previous reviewer intrigued one film received much attention otherbr br one difference two films patton focused concentrating relatively short period immediately end second world war whereas macarthur covers war also subjects role korean war well period american governor occupied japan interludebr br main difference however lies way two leaders played gregory peck dominates film even george c scott dominated patton whereas scott another major star karl malden playing opposite general bradley none actors macarthur household names least film work scott course portrayed patton aggressive fierytempered man times war rest human race enemy suspect real life general macarthur volcanic individual patton appears film pecks macarthur reflective thoughtful bent comparable liberal intellectuals played films times even seems man political left much speech occasion japanese surrender 1945 could written paidup member cnd policies reforming japanese society american occupation semisocialist air attempt show something macarthurs gift inspiring leadership peck makes fine speaker speeches always seem owe studied tricks practised rhetorician fire heart atticus finch kill mockingbird put generals uniformbr br whereas scott attempted warts portrait patton criticism made macarthur attempts gloss subjects less attractive qualities think criticism fair one particularly far korean war concerned film gives impression macarthur brilliant general dared stand interfering militarily ignorant politicians know fight war sacked pains victory within grasp many historians course feel truman forced sack macarthur latters conduct becoming risk world peace choice accept stalemate stalin would allowed chinese allies humiliated even korean scenes pecks macarthur comes across idealistic reallife original probably see little rashness naivety political matters truman remark knows much politics pig knows sunday said eisenhower could equally well applied macarthurs approach international diplomacy perhaps films attempt paint macarthurs warts reflects period made late seventies twin traumas vietnam watergate difficult time america public looking reassurance might welcomed reassuringly heroic depiction military figure previous generation another criticism would make film falls two stools intended full biography macarthur something shown early life covered first see general leading american resistance japanese invasion philippines one theme runs throughout film influence general macarthurs father military hero would liked see sort man arthur macarthur son considered hero role model another interesting way making film would concentrate korea macarthurs clash truman equal prominence given two men actors similar stature playing way film actually made seemed less interesting either alternative approachesbr br would wrong however give impression disliked film altogether although may agreed pecks interpretation main role denying played normal professionalism seriousness film whole good example solid workmanlike biopic thoughtful informative good film one could better one 710br br pedantic note map macarthur shown using korean war shows dmz boundary two korean states come existence war prewar boundary 38th parallel also think macarthur referring tocsin war war may toxic difficult listen thirsty ear toxin,1
twilight years career charles bronson forged longrunning partnerships several directors notably j lee thompson michael winner two films onetime bond director peter hunt first decent 1981 actioner death hunt second indifferent political chase thriller assassination pretty dull truth known come end youll find longing something bit passion pace like wilby conspiracy instance plotwise film resemblesbr br bronson sleepwalks role bodyguard jay killian whose assignment protect american presidents wife lara royce craig jill ireland reallife wife bronson killian believes mrs craig targetted assassins thinks hes overprotective paranoid pessimist turns surprise surprise killian right along someone indeed eradicate pair go run pursued assassinsbr br everyone knows wife american president known first lady reason film renamed one mama quite point anybodys guess indicative films pointlessness whole films performances lazy script takes heck long time get going label assassination within specific genre id say supposed thriller id say reservations however say thriller precious thrills,0
although production jerry jamesons direction definite improvements airport 77 isnt much better airport 1975 slick commercial rubbish submerging time literally decent cast jack lemmon pilot packed airliner gets hijacked art thieves crashes sea publicity claimed near bermuda triangle theres mention film rescue ships come raise airplane water see cranes dropping rather blindly ocean hard laugh imagining cranes plugging plane passengers waterlogged script nbc used air appeared directors cut least hour extra footagemostly flashbacksinjected proceedings subtlety gilligans island episode exciting moment plane crash players little fun lee grant obnoxious drunk brenda vaccaro nononsense stewardess joseph cotten olivia de havilland flirting oldsters still personality conflicts excruciating military detail eventually tear ones patience,0
high hopes film thought clean shaven kerrigans first feature absolutely terrific assuredly cinematic low budget film id ever seenbr br much claire dolan utterly pointless flat scene scene seems randomly tossed mix without much thought narrative characterbr br claire trying escape prostitute hard tell pick trick airport wants escape life pick tricks needs money seattle see dye hair virtually exact color claire accept johns others filmmaker doesnt seem knowbr br feels everything improvised though understand wasnt case filmmakers held camera making verite documentarybr br screening saw kerrigan defended lack narrative choices condemning film narrative politically conservative sounded like learned rhetoric think copoutbr br saddened maker film exciting clean shaven would go make lame film one defend tired old political cliches,0
dont let rating 59 writing 12802 fool one excellent filmbr br cannot fathom got rating considering solid levels direction acting cinematographyall good story interesting original inkling far understanding rating sits fact probably type movie people rating might normally seebr br equate playing modern rock 80 year old might young brought love product different time tastedoesnt care itbr br like films handle movies based real people versus comprised mindless action enormous flashy budgets mediocre talent give one try next time see onbr br,1
id picked one time time rental store wondering give shot today broke gave whirl probably shouldnt havebr br writerdirector give film respectable effort fell far short engaging characters wanted feel didnt enough development depth get truly involved saras sexual outbursts got tiring fast dont mind sex films dont mind bitchy characters bad girl doesnt mean youre prone excitedly ask people random theyd like sexual favors time happened characters revealed bored ready fastforward climax end anything exciting nothing delivered things folks story eventually inform seems forced unrealistic wasnt played quite right theyd thrown bit anguish might interested suspensedrama film stuck title jon goods wife rather whole red right hand horror filmlike cover hell suspense periodbr br either way watch rainy day late night theres nothing television though isnt great id hoped would go infomercials,0
rare film appeal viewers agesto children fine narrative wonderful colorful production adults literate script fine production values good castingacting bound together fine rozsa score two roughly contemporary films accomplish thisthief baghdad 1940 adventures robin hood 1938 back story production fascinating production commenced england summer 1939 moved hollywood proved cover british intelligence efforts producer alexander korda subsequently knighted 1942 unique case intersection art commerce politics means secure good cd film library,1
great movie trainspotting style billed welsh trainspotting twin town although streets aheadbr br takes weekend life cardiff clubbers good debut movie kerrigan great performances castbr br go see go clubbing,1
fay grim face tale espionage intrigue told nod wink sequel extraordinary henry fool hal hartley creates surprising blend film noir hardboiled spy thriller starts knowing smile large dose laughter turns poignant warm film ive seen yearbr br parkey posey fay grim unwitting mata hari caught love exiled husband henry fool questionable intentions charming cia operative agent fulbright jeff goldblum master wit sarcasm role seems tailored talents never better james urbaniak fays brother simon jailed renowned wildly popular books poetry love work sister brings jolt passion contrast dour nature spies eventually populate fays world liam aiken fays oversexed 14 yearold son although may redundant aikens understated style remarkably old soul someone agebr br entire film shot dutch angle offkilter style made famous orson welles used primarily horror films psychological thrillers impart sense foreboding fay grim using style opening credits closing intriguing first deceptively clever next viewer begins fall perfectly timed comedic elements wit hartleys brilliant script something happens film takes dark yet strangely comforting turn characters magically become sympathetic eyes began dark comedy morphs romantic drama transition masterful slow pacing gives way breathtaking action sucked right vortexbr br end hartleys sharp dialog combined amazing performances perfectly matched ensemble cast makes delicious cinematic cocktail told luxury one able write produce direct edit even compose music hal hartley crafted smart sexy tale espionage tongue barely planted cheek fay grim one part dashiell hammett one part raymond chandler one part ian fleming shaken maybe stirred well,1
marvelously funny comedy great cast john ritter katey sagal perfectly cast parents kids great kaley cuoco good choice play bridget sort toneddown version kelly bundy married children writing performances firstratebr br sadly john ritter died series put damper things scramble change show bring cast members obviously uncomfortable situation handled well james garner good addition could lasted longer ritter livedbr br especially loved brought ed oneill guest spot greatbr br,1
driven house theater sweltering heat could pleased road perdition directed sam mendes american beauty destined become one greatest movies time perhaps im getting old perhaps ive seen themes recycled time movie indeed differentbr br story opens young michael sullivan jr facing sea contemplating duality fathers legacy one best men ever live one evil duality snakes way throughout movie story revolves around crime boss john rooney paul newman michael sullivan tom hanks young man rooney took serves personal angel death rooney tied blood son tied love loyalty michael young michael jr intrigued stories reads steals away fathers car one night dad goes work connor rooney heir family business connor lets situation get hand meant warning turns murder witnessed michael jr upon discovery young michael seen seen plot set motion conflicting loyalties collide soon michael sr run young son pursued contract killer harlen reporter maguire jude lawbr br disclose details order avoid potential spoilers however strongly encourage viewers examine many dualities present movie problems sons fathers michael sr jr john rooney son connor world home world work good evil pretend men god really clean money dirty town perdition perdition hell along way savor visual brilliance cinematographer conrad l hall 9 nominations 2 oscars best cinematography rain pouring fedoras shots mirrors especially swinging doors tommygun flashes shadows absent sound 75yearold hall given us perhaps best cinematic product career 77yearold paul newman offers one best performances everbr br yes may getting old ive seen lot fresh invigorating road perdition presents lasting loving tribute gangster genre films 40s dark comicbook figures lurking darkness villains heroes american film general go see,1
sure flick set eastern europe filled sexy absolutely nothing nicholas cage flick 8mm ambassadors daughter fiancée mix local woman threesome ends taped tape used blackmail stakes get higher higher couple try work instead going authoritiesbr br sex comes goes would reason renting suppose like sorta thing quite gratuitous towards middle cruise along porn scene looking woman definitely question got blockbuster even youth restricted sticker considering hint edge soft core oh thats right double standard actual arthouse flicks like dreamers tu mama tambien get castrated r versions straight dvd crap like get unrated banner proudly attached whatever br br acting horrible plot mind numbingly unoriginal really worst offense idea sequel 8mm id give flick grade nice considering tried trick gets f frankly deserves,0
two great actors foist piece junk like filmgoers conclusion director believe film star must seen applaudedbr br film probably worst thriller ever seen actors showed minimal emotion plot reasonable 12 hour time slot 91 minutes fbi agent almost silly parody partner apparently struck dumb spoke one word paraphrase robert redford villain meaningless piece crap film drawn meaningless question whether hero would die one truly bizarre part story waiting family seemed go least several days hero antihero seemed take one daybr br waste time,0
growing child movies one trilogies shall soon forget karate kid put ralph daniel want message behind movies important important respectful creatures great small stand time calls getting back movie hand rather funny saw boys dont cry really impressed performance hillary swank flipping sea channels night came across showing film hadnt realized time first viewing movie story centers around julie like daniel knowing fit even wants fit master teacher brought help straighten guide really liked addition series gave good feminine side story yes even outfits hillary kept shall say stimulatedbr br overall 35 5,1
time us everything possible film came roughies movies containing horror explicit scenes best known forced entry waterpower course made bit budget shown 42nd ny hey grindhouses showed budget roughies wet wilderness example circuited underground scene copies available seen reviews copies abrupt cut end version watched complete well would call one porn one roughie serial killer around likes watch others sex instead killing kills done screen acting worst ever seen guessed called actors didnt like example beginning lesbian scene watch one girl stop performing pulls pubic hair mouth continues happening mother riding black man daughter sitting grass annoyed ants storyline made one famous incest racism made famous blood watch two girls sitting waiting cue act god worse still one sleaze grindhouse sure full version,0
actually first watched one dark night theater wrote review film high school newspaper loved still love storyline revolves around two people first one woman learns father telekenisis death feelings strange powers father even death mauseleum hes buried plays host main person high school girl anything get group girls want torment dare stay mauseleum night join group go back night scare find scares cast led meg tilly supporting roles adam west one personal favorites elizabeth daily aka eg daily check one love 80s movies cheesy horror movies wont disatisfied,1
watch bond film 1983 isnt good octopussy still enjoy itbr br accept production values arent much level tv moviebr br look sean connery wrinkles forehead beneath obvious toupée still see james bondbr br get past inexperienced basinger weaker largo jolly qbr br learn love idiosyncratic score barry worst daybr br dont believe hyperbolic reviews greeted releasebr br meet poker battle video game face enjoy samebr br never say never everything thats itbr br youll probably enjoy son,1
final entry george lucass star wars movies often regarded weakest lot however say totally worthless entry series contrary sure groundbreaking predecessors bit slowgoing times return jedi still offers lot warrant price admissionbr br first third movie luke friends rescue han palace jabba hutt classic jabba truly disgusting blob bloated flesh speaks language makes great villain memorable one must nightmare construct giant puppet much less give spark life see finished product actually also makes sequence fun clever use puppets various members jabbas court including intimidating slavering rancor scary sarlaac pit monster builds masterfully climax pulls punches whilebr br things get little bit slower around second act luke discovers leia related blood travel forest planet endor home cuddlesome yet stalwart ewoks complaints return jedi ive read seem centered furry creatures somehow disrupt tone saga dont totally agree although moment probably played bit longer however leader wicket played warrick davis delightfully memorable creation watching handle imperial troops technology simple natural weapons provides nice contrastbr br time get third act though pace picks intercut ewoks battle troops lando rebel forces launching attack empires allnew halfcompleted death star lukes final showdown darth vader emperor latter ties jabba palace sequence highlight movie mark hamill flexes acting chops luke skywalker scenes watching fully matured jedi knight makes unforgettable performance also iconic james earl jones voice darth vader rivaled shriveled cronelike emperor played deliciously raspy frightening evil ian mcdiarmid tension trio heightens excitement climactic moment appropriately darkly lit menacingly underscoredbr br star wars movies always set standards special effects technical work return jedi easily hold candle predecessors space battle fights exhilarating always speeder bike chase forest knockout course given movie made new hope empire strikes back probably shouldnt surprising special effects reached even greater level excellence acting classic star wars fare hamill harrison ford carrie fisher mature deepen roles anthony daniels provides hilarious moments c3po frank ozs yoda appears two scenes makes yes theres also john williams musicbr br told return jedi falters little bit middle first third acts deliver style making rather satisfactory finale one greatest sagas everbr br 1997 george lucas rereleased classic star wars digitally restored revamped special editions featured addedin effects andor shots well enhancements three return jedi appears caused commotion star wars fans perhaps due jarringly outofplace albeit funny youre easily offended jedi rocks musical number jabbas palace although technically amazing disrupt flow film however like ending montage scenes see victory celebrations occurring various planets galaxy dvd version features yet tweakingwe get see montage finale scenes notably naboo hear sounds like jar jar binks screaming wesa free probably controversial change hayden christensen specter anakin skywalker closing scenes probably due intense unfair disdain fans somewhat shaky work episode ii attack clones seems inevitable fans would put edition alone however youre watching star wars saga chronologically contemplating chances may react little differently nonetheless issue fans raised probably best warned beforehandbr br nice would lucas release original versions three classic films nonetheless stands said revamps definitive editions classic trilogy viewing star wars movies altogether one complete saga lucas intended actually makes sense keep technically aurally consistent original films always engraved memories new incarnations much fun one give chance,1
page 3 one films madhur bhandarkar makes expose societal filth film compelling like bhandarkars films onesided overly pessimistic film tabloid journalism gossip celebrities film exposes lives socialites whose lifestyle disastrously boastful peculiar repulsive party care nothing fame plan parties funerals craving money higher reputation anything get due exposure media get names boldly printed daily newspapers social column known page 3 huge photographs center peoples discussions attention seeking salacious hypocrite film industry shown sleazy casting couch common phenomenon among filmmakers thats lovely heroine young social column reporter madhvi sharma thrown people mumbais elite depend articles right person befriend parties want mention article later film learn even madhvis friends different highsociety people tough viewing although film unquestionably brave issues deals interestingbr br films music average passable songs kitne ajeeb huzooreala sung two melody queens lata mangeshkar asha bhosle respectively otherwise soundtrack bad one song particularly horrendous filmy filmy films writing quite good second half far better first turns matteroffact exposes much important issues terrorism child abuse thats film applauded sad know people prefer ignore crimes fear konkona sen sharmas characters disappointment easy relate excellent throughout film acting last scenes particularly impressive atul kulkarnis part small full justice boman irani solid newspapers editor sandhya mridul lovable madhvis sassy roommate pearl marries older man money honest enough admit films ending really welldone provides certain sigh relief unimaginably tough proceedings page 3 good film interesting times moving level interest general quality marred exaggerated overly messy negative portrayal rich famous,1
directed brian de palma written oliver stone scarface movie forgotten cuban refugee named tony montana pacino comes america american dream montana becomes king drug world ruthlessly runs empire crime miami florida gangster movie violent scenes unpleasant watch movie around 180 fwords almost three hours long movie entertaining never get bored cheer druglord scenes find montana isnt evil crime lords masterpiece recommend see disappointed 910,1
written wind irresistible wonderfully kinky film director sirk could done movie submerged bucket full freudian symbols weird melodramatics colorful contrasts connection financial success moral decay films main theme sirk seems suggest sexual dysfunction one side effects capitalism however prefer see movie prime example sirk could kitschy material palette colors particularly impressive acting film great rock hudson lauren bacall terribly glamorous give film aura elegance movie belongs robert stack dorothy malone deservedly best supporting actress oscar manage keep film boiling point kudos frank skinners pulsating score russell mettys brilliant camera work every single shot masterpiece production design department also title tune beauty unforgettable movie,1
director states behindthescenes feature loves horror movies loves much dedicated movie dario argento well notable directors george romero tobe hooper basically dedicating movie great directors like giving mother piece sht mothers day first thing wrong casting cast people act also dont cast person 40 years old role misunderstood 18 year old recluse thats right hes high school 22 years reactions made people watch boyfriends get hearts ripped amusing like one part guy gets stabbed ear ear corn haha get girlfriend goes ohmy god scarecrow quite character flips cars calling people losersbr br movie one redeeming factor oh wait doesntbr br absolutely must see movie watch rock roll trailer dvd covers everything really gnarly song dude,0
ive tried remember name movie years years finally read something today 03092005 mentioned stacy keachs name reminded seen movie 1974 atlanta film festival google search keachs movies found gravy train supposed see duddy kravitz film festival reason unable show instead substituted gravy train terribly disappointed werent going able see much hyped duddy kravitz heard nothing gravy train heard nothing sincebr br however recall pleasantly surprised good movie recall quite humorous would love find tape,1
read book open fresh interpretation director gives medium film letter reproductions literatureon particular film happy holocaust occurred russia neighboring countries finally received attention nazis particularly cruel russians russian jews read histories see monuments built smolensk nearby regions understand movie many kept silent shouldve spoken upbr br certainly time chronicled hope stories come high time,1
anyone doubts talent liev schrieber look new film everything illuminated clearly shows man one americas finest actors new director whose first effort indeed inspiration harbinger follow mr schreiber adapted novel jonathan safran foer film live forever way director adapted material film clearly surpassed expectations since preconceived ideasbr br havent watched film perhaps stop reading herebr br jonathan collector love grandparents boundless watches grandfather dies grandmother appears death bed clear moment dying woman gives jonathan picture amber ornament collection watching photograph taken long time ago young couple seen together watching makes jonathan think shows grandfather girlfriend taken happier times watching snapshot seems motivation intense young man go looking ancestors past ukrainebr br jonathan made arrangements travel agency heritage tours odessa trip trochenbrod mythical place grandfather came agency handled older man claims blind grandson alex man loves pop american culture captured imagination well contemporaries country alex speaks kind english one speaks conversation translation jonathans benefit hilarious ear use sometimes unheard english terms old man insists taking dog sammy davis jr wishes jonathan doesnt want sit next snarling barking animal tripbr br embark search trochenbrod clearly companions especially old man clue going point film becomes road movie three characters riding back roads country become acquainted one another trio arrive sunflower field house end indicates indeed come right place places clear reminder conflicts pastbr br older woman living isolated place missing link story able put things right perspective story changes emphasis jonathan clearly come land ancestors old man watch older man starts remembering things turn changes dynamic film discover connected jonathan guides timebr br criticism pages expressed opinions accuracy story work fiction liberties taken would impossible make another film including much contained book great way film divided different chapters clever way let viewer know whats seenbr br elijah wood magnificent film actor excellent work underplaying jonathan mr wood makes one best appearances film interpretation main character felicitous casting eugene hutz alex ukranian tour assistant translator seems idea made heaven mr hutz best thing film arcane usage english gives film funny angle delights viewer boris leskin alexs grandfather driver tour car makes valuable contribution film well laryssa lauret seen last part moviebr br excellent cinematography matthew libatique brings splendor czech republics countryside magnificence musical score paul cantelon heard background adorning film ways adds richness moviebr br triumph liev schreiber first time director surely go far whatever decides next,1
world said film tashan would good movie great pleasure case vijay krishna acharya made serious mistake take actress kareena kapoor unbearable throughout film tomboy look really goes well even film story film making sense everyone said quetin taratino india vijay quetin talent anil kapoor involved stupid movie anil actor large caliber film akshay kumar also victim film saif style phoormola really good film disappointed,0
saw el mar yesterday thought great movie starts childhood episode life 3 main characters ramallo manuel tur francisca jump 10 years hospital 3 friends meet againbr br religion sickness love violence sexuality rage throughout movie creating intense tensionfilled moviebr br see people complaining film gory think missed point story violent intense sad story people expected suffer cry get hurt bleed think film shows isnt done pure shockvalue presented distasteful way know people like films clean even violence sometimes movie needs make feel unconfortable work one movies great movie isbr br fault found 3 4 moments plot details werent 100 clear thinking end movie made sense wasnt anything much importance overall story still give movie 9,1
really liked movie funnyboth akshay kumar john abraham brilliant actors think watching film lots films together futurebr br akshay kumar gets bit trouble dating 3 women time way handles one comes door one funny watch acted really well int film hope makes great comedys like one future john abraham plays best friend plays role really well underrated glad amazing work got noticed really good actor love john neha dhupia small role film plays wellbr br muse really good really recommend movie everyone,1
junior high school us boys would occasionally set stinkbombs considered funny producers directors cast semana santa angel death dvd section local video rental adults still setting offbr br like previous reviewer wondered cast anxious get set home doubt one take done scenesbr br mira sorvino hot mighty aphrodite toprated films seems undersold project acting nonexistent confined mostly wistful stares supposed indicate sensitive plight films various victimsbr br let warn youdo next victim step away dvd find shelf tbere many good leg shots mira high points could find film supporting cast inferior quality delivering mishmash badlydone dialogue embarrassing spanish accents worthy best high school theatrical production,0
people need give show chance people write bad reviews clearly people havent seen many episodes one needs really sit pay attention show appreciate characters realistic many flaws make mistakes realistic mistakes uncommon thing see television today also part acting superb lauren graham snubbed emmy six years someone needs give woman credit deserves goes kelly bishop plays emily gilmore perfectly also nice see show young girl center filled teen angst rory smart girl also seen lot television today shows could capture wholeness show,1
looking forward release dvd followup female prisoner scorpion 701s grudge song time much enjoyed first two movies series watching film would say probably favorite three br br three movies directed shunya ito great though even though feature lead character wonderfully played meiko kaji vastly different others br br first movie female prisoner 701 scorpion less typical women prison movie character scorpion intriguing reminiscent antiheroes many spaghetti westerns director often used interesting unusual visual approaches material br br second movie female convict scorpion jailhouse 41 real tourdeforce much wip movie bulk film scorpion six escaped inmates lam br br movie female prisoner scorpion beast stable third series last one directed shunya ito one plays much crime drama heroine run time managed maintain certain amount normalcy life relatively speaking anyway gets job finds place live makes friend outside course everything unravel eventually fps beast stable straightforward story told leisurely pace predecessors found engaging beginning end dont worry still plenty depravity go around movie think movies transcend exploitation films disturbing elements played straighter tone rather used exclusively inyourface shock value yes definitely moments movie cringed mightily didnt feel detracted value story well maybe time two one thing greatly enjoyed films continued buildup scorpions mythos entry character development used much extensively previous two get see much stonehearted vengeful badassbr br mentioned earlier review fourth movie followed also features meiko kaji scorpion different director without giving anything away want mention fps beast stable ends way make sequel completely unnecessary fourth film still quite good seems play superfluous footnote mindblowing trilogybr br would highly recommend movie anyone interested outoftheordinary films fps beast stable enjoyed standalone piece first two movies would also recommend watching others first already done,1
would rated series perfect 10 outstanding consistently high quality story character development last episode season 10 br br final episode 10th season unending would certainly appear asgard killedoff rushed unconvincing unceremonious fashion left disbelief br br extremely rushed end series obvious many story arcs originally scheduled occur least one season guess would rapidly accelerated stories position stargate sg1 franchise two upcoming directtodvd movesbr br unless asgard return future sg1 movie good explanation apparent extinction think fans cheated poor cleanup looseendsbr br poor end otherwise brilliant scifi series,1
unfortunately koontz seems doomed die without seeing decent adaptation work whispers follows original book closely seemingly production company ran money sets first half movie meticulously recreated book something lacking many koontz films despite numerous downfalls continued watch anticipation really great scenery wrong time detectives show crack heads apartment book movie funds one suspenseful scenes book ruined book offered grisly discovery search chase guys apartment movie offers backseat guys carbr br lets face koontz writes without budget mind imagination free koontz novel ever gets made decent movie one go see let many many many times dean koontzs frankenstein frankenstien seen work butchered many times youd get early looked like happening,0
kind movie even sucked still right alley hell like congo allan quatermaine movies soft spot heart silly aliendemonadventure movies lets go decided watch first placebr br 1 horrorscifi almost always intrigues 2 im big fan archaeology movie involve rare treasure 3 supernatural enemies quality fx 4 christian slater dorf generally enjoy 5 tara reid hotbr br movie potential least cheesehorror section video store boy suck ass redeeming aspects slater dorf everyone finds entertaining doi mean lets face melodramatic many faultsbr br tara reid even though movie whole worse reids performance truly awful talking bad im talking nominating tara reid worst performance year dont know capable acting playing museum curator simply leaguecompletely watching try carry roll educated scientist wasnt much different get watching setup bad porn mean isnt bad laughably bad oh curious doesnt get naked bra silly totally unnecessary love scenebr br even reids performance perhaps movie could worked plot dominates plot seems written 10 year old hadnt realized video game adaptation watching dvd otherwise would appreciated stupidity realtime br br storyline jumps back forth slaters childhood orphanage gets flashbacks something terrible happened amnesia course adult life slater recruited unit 713 paranormal military force apparently hunts evil something slater leave rebellious guess never really know unless one voiceovers zoned movie starts slater hunting artifacts obtaining latest piece dealings chilean mercenary force specializing selling rare antiquities may exact quote wrong get ideabr br evil doctor wants unleash hellions earth reason given experiments children super demonalienhuman hybrids photonic bullets demon things cant stand sunlight course slater dorf try save everyonebr br jesus cant even wade clichéd elements script badly needed reworking narrow focus provide depth mean evil scientist damn evil oh right humans doomed trying save human race guess hes infected happen oh right one evil demon things cage draws blood shoot hell happen get super slugs oh yes use old scifi stand parasitic aliensdemons fuse spine hostof course slater like blade half superslug powered slug didnt fully fuse due electrical shock thank god oh people fused spines idea theyre halfaliendemon act good members community secret signal given whence turn killer zombies yeah get zombiesbr br lots crap could entertaining none isbr br also ending completely stupid everything turns big deal fix first placeat least nothing little dynamite cant handlebr br worst thing youll see truly bad movie,0
though predictable contrived bad movie entertains van damme hopes omnipresent twin device used large number van dammes movies bothersome except long time fans natasha gorgeous worth watching action decent nothing spectacular van damme exciting recommend van damme fans even arent dont mind action film good looking lead couple russian mob nice concept topical day clearly best film means worst,0
